Time,Total_I,Total_U,MPPT_Group,MPPT_Uin,MPPT_Iout,MPPT_Iin,BATTERY_Group,Battery_U,Battery_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Pi-B
2023/3/2 00:00,1231,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1251,16295,0,15400,1540,150,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1265,16290,1,14800,970,1890,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1234,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1276,16290,0,15200,1550,100,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1461,16290,1,14800,1010,1920,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1259,16290,2,0,0,0,0,16200,-130,3300,140,0,0,0,0,0
2023/3/2 00:00,1267,16290,0,15400,1540,150,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1248,16290,1,14800,980,1860,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1237,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1273,16295,0,15400,1540,110,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1267,16290,1,14800,970,1860,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1262,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1447,16290,0,15000,1690,340,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1256,16295,1,14800,970,1860,0,16200,-130,3300,140,0,0,0,0,0
2023/3/2 00:00,1248,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1245,16290,0,15400,1540,100,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1242,16290,1,14800,960,1840,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1251,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1453,16290,0,15000,1680,310,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1284,16295,1,14800,970,1850,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1276,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1256,16295,0,15200,1540,90,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1436,16290,1,14600,1010,1940,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1262,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1248,16295,0,15400,1530,80,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1262,16290,1,14800,970,1850,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1256,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1253,16290,0,15200,1540,90,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1248,16295,1,14800,950,1830,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,1262,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1453,16295,0,15400,1680,270,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,967,16290,1,15000,890,1700,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,947,16290,0,15600,1360,2350,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1163,16290,1,14800,910,1740,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,955,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,950,16295,0,15600,1370,2360,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,989,16290,1,15000,880,1700,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,978,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,955,16295,0,15600,1360,2370,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,995,16295,1,15000,870,1700,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,955,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,961,16290,0,15600,1350,2350,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,964,16290,1,15000,840,1620,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1180,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,950,16290,0,15600,1370,2360,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,984,16295,1,15000,860,1680,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,961,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1163,16290,0,15400,1460,2540,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,964,16290,1,15000,860,1670,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,972,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,953,16295,0,15400,1360,2410,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,961,16295,1,15000,850,1670,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,961,16290,0,15600,1350,2360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,989,16295,1,15000,840,1670,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,1163,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:00,964,16248,0,13800,1680,520,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:00,947,16290,1,15000,420,890,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,953,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1186,16290,0,15400,1470,2540,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,981,16295,1,15000,850,1630,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,989,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,964,16290,0,15400,1360,2350,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,950,16290,1,14800,840,1650,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1175,16290,0,15400,1450,10,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16290,1,14800,860,1690,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,950,16295,0,15600,1340,2340,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,972,16295,1,14800,840,1650,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,936,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,953,16295,0,15600,1330,2300,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,964,16290,1,14800,840,1650,0,16200,-120,3300,1320,0,0,0,0,0
2023/3/2 00:01,1175,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16210,0,16600,50,50,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,975,16290,1,14800,880,1700,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,958,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,947,16295,0,15400,1330,2330,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,953,16295,1,14800,850,1680,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1178,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16290,0,15400,1340,2350,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16290,1,14800,800,1590,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,941,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,989,16295,0,15400,1350,2360,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,953,16290,1,14800,830,1680,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1183,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16290,0,15400,1310,2360,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,950,16295,1,14800,830,1620,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,953,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,984,16290,0,15400,1330,2320,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16295,1,14800,830,1610,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,950,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16295,0,15400,1320,2300,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1166,16290,1,14600,900,1750,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,972,16290,0,15400,1340,2320,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,955,16295,1,14800,820,1640,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1183,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,967,16290,0,15400,1310,2280,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,967,16290,1,14800,820,1610,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,958,16295,0,15400,1300,2270,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,958,16295,1,14800,800,1600,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,978,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,958,16290,0,15400,1320,2300,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1161,16290,1,14600,860,1700,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,961,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,950,16295,0,15400,1300,2300,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,950,16290,1,14800,800,1600,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,975,16295,0,15400,1310,2310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,947,16295,1,14800,780,1580,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,947,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1172,16290,0,15200,1420,2500,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16290,1,14800,770,1540,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,969,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:01,964,16290,0,15400,1290,2270,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:01,1161,16295,1,14600,830,1670,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,955,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,972,16290,0,15400,1300,2240,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,995,16290,1,14600,810,1610,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1152,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,969,16295,0,15400,1290,2290,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,958,16295,1,14800,800,1590,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,969,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,981,16295,0,15400,1310,2260,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,981,16290,1,14800,790,1570,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,964,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,947,16290,0,15400,1310,2280,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1169,16290,1,14600,820,1630,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,947,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,961,16295,0,15400,1290,2270,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,986,16290,1,14800,770,1570,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,967,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,955,16295,0,15400,1310,2290,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1180,16290,1,14600,850,1670,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,961,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,975,16290,0,15400,1300,2310,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,958,16295,1,14800,780,1550,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,975,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,961,16290,0,15400,1290,2250,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1172,16290,1,14600,800,1600,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,961,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,967,16290,0,15400,1310,2300,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,964,16295,1,14800,770,1550,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,986,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,967,16295,0,15400,1300,2290,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,972,16295,1,14800,780,1540,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,941,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,981,16290,0,15400,1320,2310,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,969,16290,1,14600,770,1560,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1169,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,958,16290,0,15400,1290,2280,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,967,16295,1,14800,760,1540,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,972,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1192,16290,0,15200,1330,2360,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,989,16290,1,14600,760,1540,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,964,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,958,16295,0,15400,1310,2280,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1175,16295,1,14600,790,1580,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,984,16295,0,15400,1300,2280,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,972,16290,1,14600,760,1640,2,16200,-120,3300,1320,0,0,0,0,0
2023/3/2 00:02,961,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,981,16295,0,15400,1290,2280,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,964,16290,1,14600,750,1530,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,955,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,947,16290,0,15400,1280,2240,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,964,16290,1,14800,710,1520,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,1169,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,964,16290,0,15400,1290,2240,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,958,16290,1,14600,750,1520,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,958,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,950,16290,0,15400,1270,2250,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,969,16295,1,14600,740,1520,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,933,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:02,969,16295,0,15200,1280,2260,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:02,955,16295,1,14800,720,1480,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,947,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1189,16295,0,15200,1390,2440,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,972,16295,1,14600,740,1510,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1178,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16290,0,15200,1270,2240,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,950,16290,1,14600,730,1510,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,964,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,978,16295,0,15200,1290,2280,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,969,16290,1,14600,730,1490,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,964,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,969,16295,0,15200,1260,2230,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,972,16290,1,14600,740,1510,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,939,16295,0,15200,1260,2230,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,967,16295,1,14600,730,1490,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1161,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16295,0,15200,1260,2240,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1172,16290,1,14600,740,1530,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,947,16290,0,15200,1250,2220,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,958,16290,1,14800,720,1490,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,958,16295,0,15200,1250,2230,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,958,16295,1,14600,730,1490,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,953,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,958,16295,0,15200,1240,2220,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,986,16295,1,14600,730,1500,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,964,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,975,16295,0,15200,1250,2210,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1183,16295,1,14400,760,1550,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,964,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16290,0,15200,1240,2230,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,978,16290,1,14600,720,1490,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1172,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,981,16295,0,15200,1240,2210,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,958,16295,1,14600,730,1490,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,953,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16295,0,15200,1240,2190,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,995,16290,1,14600,720,1500,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,947,16295,0,15200,1230,2210,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,967,16295,1,14600,720,1480,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,989,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1166,16295,0,15000,1420,2390,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,978,16290,1,14800,710,1470,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,958,16295,0,15200,1220,2190,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1163,16290,1,14400,750,1550,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,950,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16295,0,15200,1220,2190,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,978,16295,1,14600,710,1480,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,969,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,950,16295,0,15200,1210,2150,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,1178,16295,1,14400,740,1510,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16295,0,15200,1220,2170,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,975,16290,1,14600,720,1470,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:03,961,16290,0,15200,1200,2150,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:03,955,16295,1,14600,720,1480,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,955,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,972,16290,0,15200,1210,2140,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,969,16295,1,14600,710,140,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1163,16271,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16295,0,15200,1190,2130,2,16000,-130,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16290,1,14600,710,1470,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,992,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,969,16295,0,15200,1220,2180,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,975,16295,1,14600,720,1480,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1175,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,947,16290,0,15200,1210,2170,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,978,16295,1,14600,730,1520,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,972,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,947,16295,0,15200,1200,2170,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,1180,16290,1,14400,740,1470,0,16200,-120,3300,1340,0,0,0,0,0
2023/3/2 00:04,969,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,955,16295,0,15200,1180,2150,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1183,16295,1,14600,730,1510,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16290,0,15200,1190,2130,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,961,16224,1,12800,1000,2150,2,16000,-130,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,964,16295,0,15200,1210,2180,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,967,16290,1,14600,710,1470,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1161,16290,0,15000,1380,2360,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16295,1,14600,700,1440,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,958,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,955,16295,0,15200,1240,2110,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,969,16295,1,14800,700,1450,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,964,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,975,16295,0,15200,1250,2120,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,975,16295,1,14600,710,1470,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,978,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,975,16295,0,15200,1240,2130,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1163,16290,1,14400,740,1550,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,969,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,941,16295,0,15200,1240,2100,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,984,16295,1,14600,710,1470,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1172,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,972,16295,0,15200,1230,2090,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,984,16290,1,14600,700,1450,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,972,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,964,16295,0,15200,1230,2080,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,967,16290,1,14800,700,1460,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,950,16295,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,961,16295,0,15200,1220,2060,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:04,1163,16290,1,14400,730,1520,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:04,972,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
